3757940104,553718
3757940025,2192142
3757938019,474443
3757938018,18213359
3757937095,437225
3757937037,13727
3757937004,10515052
3757936167,2915
3757936097,18213359
3757932846,10515052
3757911555,1642
3757936026,634806
3757935384,232541
3757935381,19181907
3757935111,2073870
3757935026,16223627
3757935025,99500291
3757935012,18583501
3757911533,5394
3757935011,82556159
3757935010,82556159
3757935003,18583501
3757935001,73013724
3757934944,18270206
3757934630,36749
3757933458,99500291
3755593180,65294553
3757934539,2192142
3757934423,18213359
3757934347,10515052
3757934327,99500291
3757934320,1997035
3757934319,18391435
3757934318,6577380
3757934312,18583501
3757934299,213591
3757933450,6577380
3757933435,73013724
3757933320,213591
3757933252,73013724
3757934287,91313799
3757934282,91313799
3757934281,2238
3757934267,28352
3757934264,73013724
3757934256,213591
3757934178,73013724
3757934003,73013724
3757933843,19181907
3757933524,37261405
3757932930,2073870
3757932856,166572
3757932826,99500291
3757932813,6577380
3757932805,18583501
3757932799,73013724
3757932775,79098833
3757932761,91313799
3757932742,79098833
3757932736,73013724
3757932732,100254113
3757932726,1815218
3757932725,1815218
3757932471,73013724
3757932015,73013724
3757931926,9596847
3757931895,2073870
3757931835,10515052
3757911470,2736008
3757911454,808034
3757931831,12961970
3757931806,99500291
3757931799,31430327
3757931795,16223627
3757931788,6464
3757931787,6464
3757911409,68941
3757771239,4128
3757771020,4128
3757931774,73013724
3757931759,73013724
3757931749,91313799
3757931739,91313799
3757931738,73013724
3757734094,225521
3757931735,79098833
3757931732,6139709
3757931730,73013724
3757931721,73013724
3757931720,73013724
3757931640,73013724
3757931639,73013724
3757931596,73013724
3757930935,1102373
3757930917,1312785
3757930914,11357247
3757930912,3743123
3757930908,82556159
3757930887,73013724
3757930886,91313799
3757930873,73013724
3757930868,79098833
3757718790,10958324
3757930863,78708714
3757930799,78708714
3757930215,73013724
3757930108,73013724
3757929978,3603539
3757929967,6577380
3757929959,73013724
3757929946,79098833
3757929941,79098833
3757929925,91313799
3757929921,73013724
3757929899,2238
3757929797,73013724
3757929719,2238
3757929630,73013724
