3701199377,11233
3757487654,26264
3755593543,29007
3693590117,5468
3749346278,20549
3757759212,26770
3755134077,23000
3699060007,9038
3755596174,25886
3693596709,5697
3693071033,4321
3693047496,1750
3690832043,176
3692363921,576
3757757142,28031
3755589009,23154
3694104176,6373
3757460080,23851
3696994828,292
3757480262,17573
3693046605,1552
3756104137,27996
3749906243,23393
3701148574,10792
3693049009,2204
3693045963,1373
3693045467,1268
3749345920,27343
3749376753,27596
3738382202,15805
3690821627,161
3757741064,26100
3757496638,23986
3690494629,8057
3749347713,25110
3756113366,25574
3701314197,12251
3693046791,1595
3699055930,8869
3699056448,8873
3701197996,11158
3697399512,8660
3701318169,12629
3757735178,22029
3693071676,4452
3749359041,19073
3693593017,5604
3697390531,8228
3688319458,6861
3757703870,17697
3693595929,5644
3755531834,14764
3694102582,6258
3694110868,6775
3756110841,21274
3699410307,10431
3757705556,24784
3753087738,14205
3749370384,23241
3693589221,5436
3749349302,15945
3757192728,19626
3699079848,9362
3757486064,17890
3697359034,7064
3699081783,9491
3757437969,15177
3757726208,19608
3757491198,17968
3757753850,28729
3757920484,24703
3755585568,20961
3693051414,2773
3756107304,18246
3755585568,20967
3701321964,12870
3757483336,26031
3693576985,4754
3755597085,20244
3755596039,22840
3697396475,8548
3757917588,23087
3755291185,14747
3757752656,24273
3756118724,23735
3693052142,2952
3756129776,26368
3694100972,6084
3693044634,1006
3701328317,13184
3756115202,19381
3757734194,19331
3757468028,23826
3757729423,18379
3699408213,10385
3757482894,19592
3757739043,18751
3757915782,24348
3748841328,13831
3644109811,528
3757480503,17952
3697360850,7154
3701316491,12464
3701311196,12045
3693046813,1613
3693041918,667
3749385931,22759
3701312739,12165
3757479760,27214
3755582138,16267
3756120001,26606
3757461077,16858
3701324339,13030
3693048543,2073
3701300918,11359
3756136347,23925
3699087357,9890
3701360639,13344
3755593282,28369
3701319150,12686
3749354407,20513
3756136415,23710
3693583982,4893
3757918639,27128
3757457581,20252
3757483817,17146
3749343964,14872
3701325377,13094
3694117821,7691
3757700575,25009
3701197990,11152
3749343993,15508
3757483563,18487
3757436555,16208
3756143688,26961
3749345393,14626
3697361002,7184
3693068259,3882
3756107576,20020
3694105506,6495
3757798103,28218
3741384937,18007
3757460715,25587
3756140978,23636
3694100991,6091
3757445838,26725
3701365951,13445
3699080792,9413
3701199710,11265
3690614159,7711
3757743214,25546
3697379730,7520
3755595417,19246
3693050467,2538
3699090791,10042
3693068272,3890
3757446699,15046
3757750202,20639
3693075016,4702
3694120216,7541
3699417213,10574
3749351501,22503
3697398213,8624
3643209562,524
3756127515,27153
3756900718,16277
3693055365,3311
3755590697,17265
3755595040,22932
3749350110,24572
3697350629,6723
3749350360,27617
3757487655,19224
3699092027,10064
3757705772,28555
3757734716,18894
3700381160,360
3699947010,99
3755589328,24442
3755597346,18142
3699088044,9924
3693065899,3688
3699083610,9626
3697360220,7105
3693585737,5049
3757467274,21917
3693045366,1238
3697396081,8522
3749345889,17631
3757486804,28057
3757467099,24093
3757465114,25639
3693050362,2486
3701301165,11373
3699057565,8943
3697393658,8400
3693062870,3495
3757707175,18278
3756134586,23209
3700504344,384
3749351151,16494
3693585918,5100
3755582927,28051
3699079525,9334
3755590361,20789
3756107516,24615
3697385724,7982
3699088211,9940
3753095465,14291
3701371389,13645
3756910488,15479
3755586321,20030
3757488152,18242
3701315772,12389
3756136039,21831
3757742441,21571
3748844890,14115
3694102460,6228
3701320347,12756
3757491809,21512
3757749098,22390
3701325153,13071
3694109335,6575
3755306915,28380
3693048603,2089
3693048195,1928
3757493966,22957
3757700703,21903
3701145459,10784
3694102286,6188
3699409002,10410
3690834347,188
3693070258,4232
3757481323,26292
3693048836,2155
3757493078,24162
3757489568,17729
3693042696,703
3755581913,21814
3755579507,18544
3701197855,11126
3697379885,7545
3694105271,6447
3754500706,14328
3756106007,22321
3701316230,12424
3749347219,23966
3749340654,14653
3755586060,18743
3694100895,6070
3755198012,25344
3757749098,22396
3698002123,8720
3693046142,1429
3693043806,807
3697337864,6616
3749347152,14724
3693049158,2227
3701321355,12824
3701314864,12311
3693051685,2865
2730408164,444
3694157661,13417
3694100499,6028
3693069435,4106
3694102490,6233
3697382904,7798
3748821660,13850
3701373090,13690
3699062159,9142
3693068185,3876
3699099250,10166
3697350963,6726
3757714311,22601
3757741195,22042
3749356271,20274
3694102569,6249
3701091903,10763
3755596151,26330
3701346237,13293
3756107851,23591
3697391384,8264
3699060260,9083
3638847696,13846
3757903560,27835
3757485134,16871
3699086191,9808
3757491208,18299
3757495006,25615
3697399519,8661
3757463604,16925
3757478872,16468
3757743922,21910
3693598905,5903
3757738642,21801
3693067283,3772
3693049696,2354
3693597724,5801
3756114586,19454
3757495877,18127
3699083502,9624
3701318328,12642
3699085310,9738
3756108227,28923
3755585527,16451
3693047228,1693
3755568887,21458
3699054639,8815
3701315393,12350
3699428278,10721
3690815771,7613
3757733845,28879
3693070258,4231
3756159928,27993
3690869667,12673
3697355226,6844
3699088720,9984
2148434616,8600
3755591084,27017
3749375735,25275
3693065731,3654
3694104212,6395
3693048022,1886
3757744659,23933
3748844912,14117
3757492617,26183
3756127757,21306
3757447898,15510
3693063906,3543
3757484435,24140
3755591639,18419
3749375731,20626
3757419250,15588
3749341986,23279
3755594670,26645
3699053957,8803
3756759828,15012
3748844871,14112
3701306336,11805
3757749072,23617
3757469028,25480
3756107869,20927
3693048229,1941
3693052554,3019
3757449400,15161
3756115284,21060
3755578934,18928
3693049298,2278
3693585678,5040
3693071089,4335
3693045237,1159
3699412829,10480
3693042945,725
3749352287,17422
3754509187,14412
3697381663,7739
3693066755,3751
3699083847,9631
3756726869,14522
3701199717,11273
3693591156,5536
3693049199,2242
3749345525,16485
3701199792,11284
3755591448,21191
3753090317,14229
3749344892,16377
3755576833,27292
3701354853,13314
3693045681,1305
3699058170,8976
3697378847,7501
3694114815,7122
3699054915,8832
3697363178,7235
3757745612,21053
3749357077,18667
3757703963,20581
3701371029,13633
3757452869,19222
3701197860,11130
3757749157,22513
3701359420,13335
3757448935,18721
3757432275,21090
3701320127,12748
3693588409,5413
3757495999,19254
3756118495,26464
3693586988,5213
3749352095,19119
3756155672,28707
3701367526,13468
3699053997,8805
3693593006,5596
3755546696,14854
3757729212,20385
3694110278,6597
3749364096,19377
3693070434,4262
3694105234,6441
3693048715,2120
3701322107,12876
3756135406,27658
3749346548,17019
3755570655,17059
3757441865,15078
3757449401,17752
3701316799,12506
3757731083,28178
3755598285,27467
3756112953,24578
3697361643,7199
3730689358,15225
3748840425,13805
3693586952,5191
3693068437,3929
3699059079,9014
3693067770,3823
3756778882,15786
3757709264,21546
3757744716,23889
3701302147,11473
3701303031,11580
3755598209,22863
3757466867,28722
3757727868,25386
3757700841,18027
3749344921,15739
3757469191,25147
3757468353,22418
3708198369,21271
3755559021,15772
3754513702,14439
3757475907,27909
3757474048,27248
3755584629,22114
3699077974,9297
3749347491,18412
3701322908,12942
3754912765,26553
3757707396,19876
3699056886,8902
3693043970,849
3748838936,13996
3676480207,9188
3699078487,9298
3757469028,25477
3757490898,29308
3757445708,20659
3757752314,25039
3749905694,25190
3693071164,4347
3757491802,19389
3755128829,22500
3694111424,6874
3755587996,20889
3694115636,7335
3699057371,8919
3757461033,17293
3757428687,16974
3749351419,16756
3693049911,2403
3757465068,22562
3693592006,5547
3701197676,11091
3693597599,5780
3754914410,27927
3693050670,2592
3756111278,22243
3757773424,29066
3757453063,15146
3699406109,10329
3699084552,9694
3757908366,28050
3757752713,21956
3693048287,1978
3693047697,1789
3755579304,19072
3755111365,28567
3699081549,9471
3757746018,21235
3755573465,20757
3755588416,27187
3749360327,26549
3697390341,8220
3699063002,9146
3699061155,9112
3756118118,20268
3691796226,29
3757461045,22239
3693043956,844
3755556248,19647
3694101590,6146
3690843087,6
3694112265,6884
3701370667,13597
3756113243,28797
3748821660,13851
3756108969,19566
3749349577,17163
3756384758,14461
3757493301,19968
3693047067,1650
3694105760,6628
3701198925,11211
3755577865,29037
3694113227,6896
3243289926,458
3757419128,16582
3700388143,368
3693071229,4369
3693048892,2167
3756105873,28115
3701308226,11904
3757710211,21683
3693588341,5405
3754506186,14375
3694105792,6645
3757484372,16967
3757489304,28375
3697340580,6658
3756109393,21660
3757457492,21867
3749377360,24061
3690689188,7722
3755131553,22616
3698001116,8698
3693586931,5184
3757485566,16881
3693075179,4714
3693046799,1601
3693048645,2092
3693597920,5846
3690851117,9439
3693075284,4732
