206587,26887
29293182,6008
6424460,13503
2899266,18307
56833,27539
65529778,26671
413796,29141
1410451,14299
14030408,14299
84813880,15399
2747538,29246
593020,24303
294125,5632
18937515,30200
65487140,10039
837188,40691
9901130,24303
11170816,36158
1248476,28544
1061851,23477
2824374,9181
674541,32252
2824640,24303
1818176,4518
226965,14299
16183163,23912
63274,11633
1861293,9667
91399601,31461
10148940,9918
40733486,35222
249004,6606
302387,7653
17882,13068
19807,41613
18058364,95
550530,2806
56199234,20640
2450045,9181
19164401,18142
13670,18569
10408914,38392
1115,28690
164200,31219
164754,37451
12709,319
601919,14151
35486746,14299
18527534,23912
2057437,37451
65012427,2056
1168535,21688
946485,35883
10862414,20059
74984675,32694
269797,18569
11556290,4056
6369,32252
1191606,30145
44431,26887
28660903,12144
72154,21823
1802725,40665
10572272,36015
80226,22384
2354064,24303
462552,22591
3211056,9403
27342,20243
163185,39235
10980260,26615
978435,30141
732066,35456
355600,18501
28495889,38812
5992,15889
2796796,36158
166839,24303
744442,38450
5005549,12291
10964862,29660
1739031,37548
33245639,18569
73107,13098
2536305,12162
10007310,9181
10388125,12935
1471368,32198
21007,37451
3217283,17664
98109262,37451
1382388,36112
74364029,21483
46926,28853
14921,39831
1442109,24392
68880290,21016
20969,30061
577776,15272
2912258,31431
142755,37451
3121308,26887
10987865,14453
5345313,25807
163161,17493
2756411,10786
809397,15889
1526,28390
47025,39636
1075010,23948
6428,25841
78055708,23086
7318,18454
31019107,9181
6407329,40411
78951,38812
372915,9181
53913,13068
13675,18569
6672933,33937
162552,18501
43081,18375
893807,24303
40413,20234
81149246,1375
81149246,38207
81149246,39314
81149246,23772
81149246,35768
81149246,9454
81149246,22562
81149246,8834
81149246,20066
10033339,31168
10033339,15276
10033339,27806
10033339,36729
10033339,40860
10033339,41993
10033339,30324
10033339,9973
10033339,24173
10033339,25621
10033339,21100
6049228,1486
6049228,919
6049228,3885
6049228,11740
2641066,20004
2641066,10512
2641066,16619
2641066,35599
2641066,14274
2641066,39238
2641066,19333
7584467,10803
2641066,15841
2641066,30121
2641066,10959
2641066,13505
2641066,1055
2641066,35740
2641066,21190
2641066,1945
82684341,39802
82684341,29487
82684341,23181
82684341,6029
82684341,9841
82684341,12462
82684341,16036
82684341,28734
82296828,22945
82296828,5571
82296828,963
82296828,37859
82296828,19032
82296828,12789
82296828,34514
82296828,29199
82296828,20488
82296828,26455
82296828,23049
82296828,23289
82296828,5125
7573454,31800
7573454,8571
7573454,25567
7573454,26473
7573454,8155
7573454,20179
7573454,4389
7573454,36578
7573454,27240
7573454,7640
7573454,26615
7573454,16919
7573454,2585
7573454,12935
7573454,18569
7573454,37451
7573454,36473
7573454,15225
7573454,12172
7573454,13914
7573454,33974
1434753,30622
1434753,11085
1434753,38032
1434753,32674
1434753,23289
1434753,26654
1434753,390
91459053,20774
91459053,4037
91459053,10633
91459053,12836
91459053,27884
91459053,9601
91459053,33893
91459053,10534
145145,40102
145145,33937
145145,35883
145145,30951
145145,34000
145145,36259
145145,30815
145145,39879
145145,16338
145145,21938
145145,24795
145145,20059
145145,31296
145145,34390
145145,15482
145145,6859
2899710,23744
2899710,24291
2899710,13838
20338460,22179
20338460,2242
20338460,723
20338460,12030
20338460,35724
20338460,37829
20338460,3702
20338460,38925
90633414,20857
90633414,6963
90633414,6590
90633414,1466
90633414,13040
90633414,36553
90633414,4660
90633414,18375
90633414,40951
90633414,24792
2902815,13640
2902815,30280
2902815,28379
2902815,36393
2902815,21975
2902815,1904
2902815,38515
2902815,10410
2902815,39643
2902815,16335
2902815,16181
2902815,30434
2902815,23675
2902815,20991
2902815,12920
2902815,10536
2902815,35053
2902815,7781
371180,6563
371180,19560
371180,35789
371180,15822
371180,30110
371180,30517
371180,11179
371180,36696
371180,11700
371180,25074
371180,40859
371180,26126
371180,33968
371180,34075
371180,25098
371180,27862
10563070,41138
10563070,37136
10563070,32254
10563070,1436
10563070,29366
10563070,36048
10563070,21378
10563070,29825
10563070,15410
10563070,13953
10563070,4736
10563070,19340
10563070,12551
88684,24406
14615655,21856
14615655,18569
14615655,37807
14615655,33866
14615655,8323
14615655,38138
14615655,25621
14615655,35219
14615655,9382
3657,1320
3657,37358
3657,11179
62424,17559
62424,24470
18630069,6387
18630069,36473
18630069,23956
18630069,7206
18630069,10997
18630069,39188
18630069,31507
18630069,26657
18630069,4328
18630069,20821
18630069,40188
18630069,11342
18630069,3959
18630069,11109
1387626,14790
1387626,6117
1387626,17559
1387626,10126
1387626,13068
1387626,29484
35602,10442
35602,28912
35602,27585
35602,19991
35602,29409
18872958,30206
18872958,31997
18872958,16975
18872958,36231
18872958,23952
18872958,32956
18872958,10810
18872958,37221
18872958,26174
18872958,716
18872958,34284
18872958,29578
18872958,41182
18872958,36363
89908682,12996
89908682,18908
89908682,14598
89908682,14879
89908682,35118
89908682,34576
89908682,10126
89908682,20158
89908682,8158
2502541,37723
2502541,23929
2502541,25869
2502541,34698
2502541,34493
2502541,39440
2502541,38812
